"sites" "long" "lat" "j.site" "a.exp" "b.exp" "r2.exp" "aic.exp" "a.pow" "b.pow" "r2.pow" "aic.pow" "mean.sing.value"
"2473" "Loc_43211" 125.5645162 51.75 634 0.228196248533136 2.83144984273548e-05 0.343865289161626 -18264.2498008561 -2.22408071365667 0.188097891566756 0.480999769137001 -20449.1992382817 0.403655283477928
"2474" "Loc_43212" 127.0161291 51.75 635 0.22939424107323 2.87901438851596e-05 0.349083506267462 -18345.6812275222 -2.34810044603992 0.192948724333484 0.488944223938926 -20599.9717907619 0.407558601389987
"2482" "Loc_43220" 138.6290323 51.75 636 0.209217570129454 3.02415220140605e-05 0.370144218558481 -18722.3395585458 -2.88885950655959 0.207889242894455 0.482544634001547 -20554.1530480278 0.403846366217551
"2483" "Loc_43221" 140.0806452 51.75 637 0.20663873760196 3.05091380406218e-05 0.372924662908164 -18763.5685531605 -2.9785427098156 0.210271379902036 0.480282731033741 -20513.5065703567 0.403846366217551
"2484" "Loc_43222" 141.5322581 51.75 638 0.180921986200848 2.44776062338459e-05 0.349839333102278 -20204.2477549791 -2.18478873779083 0.175807846666537 0.433717856631424 -21491.4539358854 0.349994029325324
"2489" "Loc_44037" -128.0632412 50.85 639 0.170673659575752 5.23512894660081e-05 0.580447274091896 -18635.4831102713 -4.1535990755052 0.257105710333411 0.540475376050823 -17787.4231393296 0.491715550291426
"2490" "Loc_44038" -126.6403163 50.85 640 0.175440656514842 5.18752003422324e-05 0.577740770947935 -18575.5600133012 -3.76970827922801 0.248726549453488 0.535419533350242 -17685.4523381516 0.491715550291426
"2491" "Loc_44039" -125.2173914 50.85 641 0.16123370600311 4.65279130021926e-05 0.635674037812818 -21553.6318973287 -3.0217612264519 0.222518423624134 0.579033272983502 -20206.9913873552 0.456915973559576
"2492" "Loc_44040" -123.7944665 50.85 642 0.165196080130615 4.61493614879509e-05 0.633304491629114 -21493.2181362777 -2.87033206923235 0.218444972860887 0.577146622345308 -20165.3196459567 0.456915973559576
"2493" "Loc_44041" -122.3715416 50.85 643 0.144161316624036 5.23938142840447e-05 0.6705757940474 -21207.2422502721 -3.67322920960159 0.242955828101558 0.644613149283914 -20500.2971654442 0.472166590428494
"2494" "Loc_44042" -120.9486167 50.85 644 0.0766172895471318 4.95602438835778e-05 0.761604172888268 -24345.6353074333 -3.25917230834338 0.22129159134575 0.669796787548336 -21309.7303576121 0.415423736273028
"2495" "Loc_44043" -119.5256917 50.85 645 0.0804690974530281 4.92527484470613e-05 0.760056056593564 -24285.314393257 -3.20544868307554 0.220068946580754 0.675651451492375 -21476.4431269563 0.415423736273028
"2496" "Loc_44044" -118.1027668 50.85 646 0.052121837432749 4.2638545990797e-05 0.788474976074612 -26731.8498745844 -2.59419625305932 0.192554885816182 0.683222691235872 -22968.3183912063 0.360453346918342
"2497" "Loc_44045" -116.6798419 50.85 647 0.0550249208006658 4.24318055155343e-05 0.788299900532096 -26724.1398924326 -2.55742196727756 0.191552586304979 0.686265814599513 -23058.2742035682 0.360453346918342
"2498" "Loc_44046" -115.256917 50.85 648 0.0466982313828713 4.32808192414375e-05 0.791523240330657 -26398.7815052462 -2.63877524211905 0.193944818439056 0.687785636135823 -22635.1873807952 0.358819006807817
"2499" "Loc_44047" -113.8339921 50.85 649 0.0892562491382517 5.41119041180335e-05 0.728844250782563 -21552.6242828361 -3.8692203232244 0.242386406306423 0.696252566729681 -20494.888257174 0.441226241987411
"2500" "Loc_44048" -112.4110672 50.85 650 0.0697871036374906 5.28008085192823e-05 0.74629837328856 -22121.3606479188 -3.66672983985202 0.233940687778359 0.691850477580698 -20309.5024331004 0.42202218921947
"2501" "Loc_44049" -110.9881423 50.85 651 0.0729864774111953 5.25808205295928e-05 0.743900923427641 -22033.7107101568 -3.67669776255016 0.234353617838591 0.699729270682973 -20550.870392965 0.42202218921947
"2502" "Loc_44050" -109.5652174 50.85 652 0.0760959737100239 5.23675234633331e-05 0.741120348816768 -21933.0757704335 -3.67908516170591 0.234574707492246 0.705945473470974 -20745.8172027987 0.42202218921947
"2503" "Loc_44051" -108.1422925 50.85 653 0.0737238835712701 5.18613728504367e-05 0.743886728709638 -22052.3017357873 -3.64714578463351 0.233009207810722 0.712512976044085 -20975.4175486955 0.417182965998374
"2504" "Loc_44052" -106.7193676 50.85 654 0.0820668376367035 5.19579635112135e-05 0.734373365961483 -21693.3127654302 -3.66669869596633 0.234573645455942 0.713525155886052 -20989.1781012504 0.42202218921947
"2505" "Loc_44053" -105.2964427 50.85 655 0.0849368959353335 5.17604596470799e-05 0.730397548401254 -21554.8624220816 -3.65338729216921 0.234384564011827 0.714878545228821 -21033.3080540816 0.42202218921947
"2506" "Loc_44054" -103.8735178 50.85 656 0.0822436055676575 5.12840993572502e-05 0.732322421666214 -21640.7432187302 -3.60669313322481 0.232418340068751 0.716644467679343 -21110.3130374947 0.417182965998374
"2507" "Loc_44055" -102.4505929 50.85 657 0.0452102436658681 4.59203478609593e-05 0.785586797663025 -24759.0794755434 -3.08786060488683 0.209286571153204 0.744166663616325 -23113.1465374261 0.36502201396396
"2508" "Loc_44056" -101.027668 50.85 658 0.0665359221932148 4.69851966342037e-05 0.765761558133762 -23828.017407232 -3.14473195150798 0.214375826637671 0.733425238900768 -22622.9294793159 0.383968112577685
"2509" "Loc_44057" -99.60474306 50.85 659 0.0779848287845705 2.80114303474141e-05 0.730960249097773 -29050.3419639618 -1.43382594551698 0.137230991686813 0.70207082534899 -28099.835203616 0.283404546598341
"2510" "Loc_44058" -98.18181818 50.85 660 0.0786871276405329 2.80042004115332e-05 0.731561140555791 -29071.1789227634 -1.44851229772419 0.137960865201904 0.709195720388628 -28325.4046465571 0.283404546598341
"2511" "Loc_44059" -96.75889328 50.85 661 0.149288124700633 4.12246721835342e-05 0.677412695254552 -22948.9016920725 -2.35203695709331 0.195229586372824 0.668077939481791 -22683.0644324059 0.408715935450987
"2512" "Loc_44060" -95.33596838 50.85 662 0.140510877608214 4.948648289272e-05 0.659514185621447 -19995.5041419651 -3.42540459829338 0.233283409605047 0.693602425198651 -20978.5649009903 0.441524249926649
"2513" "Loc_44061" -93.91304348 50.85 663 0.115246976429809 4.9931318695554e-05 0.642486769651809 -18537.2515149441 -3.45647777337314 0.231130721712542 0.64481122057799 -18598.0388698001 0.426681326751961
"2514" "Loc_44062" -92.49011858 50.85 664 0.105378795022313 4.87938609785727e-05 0.664626458956523 -19505.6230801293 -3.3962073393555 0.227184362113567 0.666993039242044 -19571.6161897028 0.414187630170511
"2515" "Loc_44063" -91.06719368 50.85 665 0.106103635291447 4.88353681507831e-05 0.661975877061651 -19432.2610785519 -3.46731124056934 0.229050551932388 0.672326598263274 -19722.0808292355 0.414187630170511
"2516" "Loc_44064" -89.64426877 50.85 666 0.0747325434791234 4.54819576466763e-05 0.744286970698119 -23328.9076089304 -3.24171702300881 0.21603834830688 0.754572895154781 -23711.5071547889 0.376070982902234
"2517" "Loc_44065" -88.22134387 50.85 667 0.0756335185086685 4.54858705357446e-05 0.740034832394043 -23175.2203861428 -3.28425566921435 0.21719579828169 0.755046329172193 -23729.5010615564 0.376070982902234
"2518" "Loc_44066" -86.79841897 50.85 668 0.0764935005160211 4.5492105434285e-05 0.735423087610846 -23011.3519047733 -3.32050741653033 0.218170323813718 0.754111794115143 -23694.0153251792 0.376070982902234
"2519" "Loc_44067" -85.37549407 50.85 669 0.0654820844588505 4.49963430363803e-05 0.737027852637712 -23015.2351119435 -3.30417036335985 0.215840613875485 0.748929438379055 -23446.8362227405 0.365498589816659
"2520" "Loc_44068" -83.95256917 50.85 670 0.0801411854106151 4.61788444811537e-05 0.722933018012132 -22447.1960575567 -3.47749021061433 0.223107375231235 0.753632919065322 -23541.5883531803 0.380799415604
"2521" "Loc_44069" -82.52964427 50.85 671 0.0808991808609717 4.61910760275206e-05 0.717214756384558 -22256.8232024975 -3.49008965445696 0.223426173685937 0.748670849017529 -23355.7598896517 0.380799415604
"2522" "Loc_44070" -81.10671937 50.85 672 0.08163182827871 4.62036894586843e-05 0.711139447145047 -22058.7357194264 -3.49682973298079 0.223589485768325 0.742490480596908 -23129.3710982315 0.380799415604
"2523" "Loc_44071" -79.68379447 50.85 673 0.118279351660394 4.90432921950762e-05 0.664116368326264 -20271.6959967848 -3.77960033995942 0.237607461871401 0.715834151094844 -21829.895447853 0.41830021773143
"2524" "Loc_44072" -78.26086957 50.85 674 0.118736825123544 4.90923552753065e-05 0.657919520342098 -20101.3328943545 -3.81376102339989 0.238393650705596 0.711805041313781 -21698.6918651631 0.41830021773143
"2525" "Loc_44073" -76.83794466 50.85 675 0.127186185068171 4.96114700218591e-05 0.638959487674544 -19521.0747116924 -3.93093783344556 0.242553906233023 0.70396172539491 -21370.9094677981 0.425703003858969
"2526" "Loc_44074" -75.41501976 50.85 676 0.127641709014218 4.96551932735977e-05 0.632023186067181 -19343.7364153228 -3.98398902803407 0.243724955970539 0.698451766837092 -21199.0556581738 0.425703003858969
"2527" "Loc_44075" -73.99209486 50.85 677 0.128121119144185 4.96924332445074e-05 0.624678410505711 -19159.562223706 -4.0501446166905 0.245167196163484 0.69225302918763 -21009.4331931378 0.425703003858969
"2528" "Loc_44076" -72.56916996 50.85 678 0.0896188680188256 4.59204841471312e-05 0.667556149640363 -20918.1473417508 -3.66980867576025 0.227844767818054 0.70484317858411 -22026.7743639354 0.381762039408167
"2529" "Loc_44077" -71.14624506 50.85 679 0.0902117651169914 4.59318580582939e-05 0.659376380422918 -20691.629122218 -3.7712998483606 0.230217753680793 0.698319959964832 -21823.0594159804 0.381762039408167
"2530" "Loc_44078" -69.72332016 50.85 680 0.0908328760990715 4.59371671080774e-05 0.650864216116499 -20461.6101154177 -3.88129912464653 0.232728679397895 0.691202621029902 -21605.7557620381 0.381762039408167
"2531" "Loc_44079" -68.30039526 50.85 681 0.130474871320414 4.97506094673929e-05 0.591407189850752 -18368.0449865625 -4.53901880005344 0.255338563112477 0.664908220697493 -20216.1389634488 0.425703003858969
"2532" "Loc_44080" -66.87747036 50.85 682 0.133613093666612 5.00507730790039e-05 0.577315012756308 -17978.3374293634 -4.78534482524512 0.260764592058422 0.65571749214132 -19890.2665836329 0.428676897268905
"2533" "Loc_44081" -65.45454545 50.85 683 0.13447739511629 5.00170883430156e-05 0.567759243216415 -17770.0060610384 -4.98814702065241 0.26456552512825 0.64772745126023 -19676.4645121884 0.428676897268905
"2534" "Loc_44082" -64.03162055 50.85 684 0.135454658879253 4.99648826287867e-05 0.557883936951662 -17559.4927090379 -5.2303005679219 0.26894750107106 0.639842246618892 -19470.1700224296 0.428676897268905
"2535" "Loc_44083" -62.60869565 50.85 685 0.13413107155618 4.48671336383957e-05 0.572822049645989 -19204.3077153264 -4.62677384703598 0.252560524053538 0.647991909876306 -21007.9676730872 0.404105124784204
"2536" "Loc_44084" -61.18577075 50.85 686 0.135188032577818 4.47943199303428e-05 0.562945275829175 -18991.2964156079 -5.0477706155109 0.260623829572202 0.645646110562552 -20946.0714079914 0.404105124784204
"2540" "Loc_44124" -4.2687747 50.85 687 0.0695728796586839 4.22352996345395e-05 0.467153373952698 -16472.4435497734 -2.95164968663908 0.200887758392434 0.472318546650193 -16563.2183739374 0.327344830509532
"2541" "Loc_44125" -2.8458498 50.85 688 0.0701303477135294 4.2239696027395e-05 0.469235488452687 -16508.929158329 -2.7459160047112 0.194947042058708 0.470215634020659 -16526.1541619889 0.327344830509532
"2542" "Loc_44126" -1.4229249 50.85 689 0.088754463135988 4.30896977229301e-05 0.474725088342625 -16870.3908672681 -2.72660201153208 0.197451256931785 0.491907980427878 -17180.3333029297 0.344490084407069
"2543" "Loc_44127" 0 50.85 690 0.0894105385290006 4.30716443983469e-05 0.476532651720122 -16902.5144889399 -2.65388712471208 0.195334698221523 0.495235133771107 -17241.5578529435 0.344490084407069
"2544" "Loc_44128" 1.4229249 50.85 691 0.187713286585533 6.20898505661709e-05 0.358711202972176 -11476.4618932842 -4.50588392285708 0.270949860903648 0.455658444882807 -13003.8738415872 0.488817940383297
"2545" "Loc_44129" 2.8458498 50.85 692 0.172953850901169 6.56616677772763e-05 0.367257062985469 -10903.2294799323 -4.76007553026307 0.27699146618728 0.455511651082562 -12303.1081574537 0.491907611910852
"2546" "Loc_44130" 4.2687747 50.85 693 0.143805237594996 6.81078386363675e-05 0.391230636703189 -10710.7216701619 -4.86782859761787 0.277153051521189 0.463937884266747 -11896.0000639727 0.482511127951791
"2547" "Loc_44131" 5.69169961 50.85 694 0.0977077239883737 7.98077561038063e-05 0.396073782703391 -8667.51051043049 -6.22367034061862 0.304185041737256 0.460825331126896 -9724.40117184471 0.495677367207322
"2548" "Loc_44132" 7.11462451 50.85 695 0.0799774988788343 8.31243327894595e-05 0.407510386752207 -8329.85471187376 -6.59373840067576 0.310312270336008 0.468506000841785 -9342.2842459709 0.496578068195834
"2549" "Loc_44133" 8.53754941 50.85 696 0.08907837438671 8.09373698973275e-05 0.411844147192975 -8732.96900635653 -6.25421792996688 0.30460925362176 0.474614026078141 -9784.70004871122 0.493956355162127
"2550" "Loc_44134" 9.96047431 50.85 697 0.0885737374895175 8.11208735783587e-05 0.417932698199707 -8829.94148309503 -6.27382884206046 0.305074054519153 0.482998517130321 -9934.61888503041 0.493956355162127
"2551" "Loc_44135" 11.38339921 50.85 698 0.0747526598671604 8.45441374300201e-05 0.426508140819692 -8498.08827361356 -6.79628920306721 0.314011325873106 0.494472380580569 -9673.59687419332 0.497383392830573
"2552" "Loc_44136" 12.80632411 50.85 699 0.0946388603749493 7.72661737826461e-05 0.432862043909005 -9649.28187618623 -5.91833939459293 0.297270068954692 0.508304622327606 -10979.5058433609 0.483794890376904
"2553" "Loc_44137" 14.22924901 50.85 700 0.0956535068347268 7.65517047898886e-05 0.439260454184256 -9890.81845731545 -5.87620997554064 0.296208560467287 0.518749691302651 -11315.4046958823 0.481696675702995
"2554" "Loc_44138" 15.65217391 50.85 701 0.0950123994734231 7.67146680160145e-05 0.444405268176583 -9976.71541847399 -5.9384971390209 0.297348782010795 0.527216103155936 -11480.808751382 0.481696675702995
"2555" "Loc_44139" 17.07509881 50.85 702 0.100675610158773 7.47199294299327e-05 0.448620581750119 -10373.390777277 -5.70301717406895 0.292597849955373 0.534060205409435 -11942.4004452315 0.477905020684034
"2556" "Loc_44140" 18.49802372 50.85 703 0.100113148621825 7.48102461249635e-05 0.453120438094254 -10454.4152893973 -5.75297305977896 0.293497174591349 0.541268915427149 -12092.3640392909 0.477771914285404
"2557" "Loc_44141" 19.92094862 50.85 704 0.108948040251536 7.12651290845963e-05 0.45546490104889 -11048.3902129634 -5.35328406013892 0.284880271215894 0.548171828483932 -12787.5993311847 0.470395689318487
"2558" "Loc_44142" 21.34387352 50.85 705 0.108538069284079 7.13474540410417e-05 0.458990791558263 -11108.9273812411 -5.39723273782726 0.285720339796652 0.55389877369364 -12906.4731005776 0.470395689318487
"2559" "Loc_44143" 22.76679842 50.85 706 0.109653434674964 6.96948097204619e-05 0.463463898423984 -11437.1345731462 -5.23227013976655 0.281584533648502 0.560171132697715 -13289.2684657173 0.465134555072903
"2560" "Loc_44144" 24.18972332 50.85 707 0.109392958959363 6.97327582116359e-05 0.466111842605113 -11483.2401092483 -5.2707056362338 0.282312474623928 0.564414181171457 -13379.605717298 0.465134555072903
"2561" "Loc_44145" 25.61264822 50.85 708 0.109185173857396 6.97523431945715e-05 0.468382960566701 -11522.9669550661 -5.30829309997777 0.283007603574821 0.567921448230313 -13454.9445253522 0.465134555072903
"2562" "Loc_44146" 27.03557312 50.85 709 0.109033146131218 6.9753041360222e-05 0.470270142289818 -11556.1072319337 -5.34541941510235 0.283677104568892 0.5706845463569 -13514.7299420028 0.465134555072903
"2563" "Loc_44147" 28.45849802 50.85 710 0.110309667505698 6.82113795654543e-05 0.471882352615172 -11802.8129679118 -5.21354723802414 0.2802142244034 0.574365972682012 -13813.2864764132 0.460425397239523
"2564" "Loc_44148" 29.88142293 50.85 711 0.110303784155977 6.81699081420552e-05 0.472897515637782 -11820.7434581321 -5.24752519187046 0.280809759107092 0.575505873125828 -13838.2773876064 0.460425397239523
"2565" "Loc_44149" 31.30434783 50.85 712 0.110368559842543 6.81076032960749e-05 0.473515585204633 -11831.677138038 -5.28160222013908 0.281390920922317 0.57587711617042 -13846.4309223803 0.460425397239523
"2566" "Loc_44150" 32.72727273 50.85 713 0.11050931237186 6.802376174092e-05 0.473735924749704 -11835.5780588561 -5.31632800807921 0.281968011501462 0.575497971577809 -13838.10392504 0.460425397239523
"2567" "Loc_44151" 34.15019763 50.85 714 0.11073164858855 6.79176725270373e-05 0.473559493798665 -11832.4543713998 -5.35258383575106 0.282557189581271 0.574400118480675 -13814.0341080444 0.460425397239523
"2568" "Loc_44152" 35.57312253 50.85 715 0.111041361947115 6.77886313082306e-05 0.472988853507163 -11822.3584217982 -5.39148853045706 0.283178558631698 0.572626010384389 -13775.2687067832 0.460425397239523
"2569" "Loc_44153" 36.99604743 50.85 716 0.118845667913765 6.62456562360862e-05 0.508079495512321 -13430.1895774171 -5.175641231696 0.27900022816948 0.606987340022185 -15522.074918232 0.459890232902076
"2570" "Loc_44154" 38.41897233 50.85 717 0.119284754050513 6.60806569452658e-05 0.506792608233974 -13405.8424659119 -5.22127039511347 0.279745816322172 0.603913572144861 -15449.4741810918 0.459890232902076
"2571" "Loc_44155" 39.84189723 50.85 718 0.121548690431248 6.53044754626653e-05 0.504374865628412 -13462.9789995912 -5.19596309058198 0.278922859281872 0.599936663504282 -15459.0807278918 0.458764574420386
"2572" "Loc_44156" 41.26482213 50.85 719 0.146152037039985 5.85523652596281e-05 0.483101696181476 -14251.1555284195 -4.41473504738499 0.261225669967496 0.584987081627085 -16297.0161942014 0.448967803581278
"2573" "Loc_44157" 42.68774704 50.85 720 0.192492213787268 4.0531260366203e-05 0.498303287202454 -19942.7537416928 -2.37997372812437 0.198589395124541 0.607692718115006 -22234.7651862899 0.407263657522881
"2574" "Loc_44158" 44.11067194 50.85 721 0.193194592726064 4.03395985596978e-05 0.495169631999326 -19884.7272310355 -2.4015992100178 0.199228557737367 0.600487038125601 -22065.1519791041 0.407263657522881
"2575" "Loc_44159" 45.53359684 50.85 722 0.150181083681031 5.56625247842482e-05 0.468523082355249 -14274.0937439742 -4.43239386917999 0.25967592350947 0.566219141024363 -16166.9717711582 0.441500337269497
"2579" "Loc_44163" 51.22529644 50.85 723 0.199323235099138 3.95056720586334e-05 0.476770038848205 -19510.6382517429 -2.51974292767377 0.203156996365943 0.560271561901731 -21130.8741975469 0.409936360583659
"2580" "Loc_44164" 52.64822134 50.85 724 0.200582574452977 3.92033168959261e-05 0.471633719051245 -19419.603797815 -2.46794359626512 0.201363814418058 0.546923318755239 -20852.1984935692 0.409936360583659
"2581" "Loc_44165" 54.07114625 50.85 725 0.120402335410161 3.71079192463565e-05 0.381461341668293 -14813.6843122016 -2.50490017676642 0.189844735020537 0.425896184805919 -15508.4106420792 0.340971828132853
"2582" "Loc_44166" 55.49407115 50.85 726 0.122550331363038 3.66928591652683e-05 0.374756080252825 -14713.205438173 -2.48741544766364 0.189181881595153 0.416813465299344 -15362.1317052524 0.340971828132853
"2583" "Loc_44167" 56.91699605 50.85 727 0.14404558248376 3.32630681347713e-05 0.494020739077763 -20948.8187404537 -2.07170702701907 0.174574771806384 0.538895028383095 -21814.2739060219 0.340663514263845
"2584" "Loc_44168" 58.33992095 50.85 728 0.143202359507734 3.02325038794268e-05 0.462121655049027 -21005.0343003811 -1.83413176340921 0.162651566456755 0.504847695442059 -21776.3400548907 0.324980787993525
"2585" "Loc_44169" 59.76284585 50.85 729 0.144679020943363 2.99285401911218e-05 0.455454934115142 -20890.2401128958 -1.8400055549279 0.162802857793424 0.495508886438325 -21602.2161793609 0.324980787993525
"2586" "Loc_44170" 61.18577075 50.85 730 0.146215083510067 2.96148575739873e-05 0.448631982633688 -20774.2018843972 -1.85684314218309 0.16338722516087 0.486489250420519 -21437.0766237933 0.324980787993525
"2587" "Loc_44171" 62.60869565 50.85 731 0.14780534273738 2.92924262386993e-05 0.441680386033543 -20657.4433041796 -1.89856566966951 0.16494297372721 0.478726997922592 -21297.2642470592 0.324980787993525
"2616" "Loc_44200" 103.8735178 50.85 732 0.246233619307481 2.08216795706716e-05 0.241124413834297 -17985.7760226009 -1.68303401434184 0.162510123486649 0.326307346932153 -19095.3319783509 0.372072989992693
"2617" "Loc_44201" 105.2964427 50.85 733 0.245500257925039 2.08668082012523e-05 0.243233527497692 -18011.7120182453 -1.6520422505441 0.16116572387962 0.329428002854514 -19138.5994179546 0.372072989992693
"2618" "Loc_44202" 106.7193676 50.85 734 0.244708275057905 2.09205882542641e-05 0.245444316824898 -18038.9760404898 -1.64534249802038 0.160839741343896 0.333470248724194 -19194.944874183 0.372072989992693
"2627" "Loc_44211" 119.5256917 50.85 735 0.235134523888112 2.20723328596805e-05 0.273582503707663 -18432.0237858148 -1.5888080033 0.158406237354859 0.401697511655159 -20240.1749476148 0.373834754029027
"2628" "Loc_44212" 120.9486167 50.85 736 0.233491128678536 2.22456144920097e-05 0.277326895076396 -18480.183729433 -1.55212940971186 0.156767943099592 0.405361988224278 -20297.4273664155 0.373834754029027
"2629" "Loc_44213" 122.3715416 50.85 737 0.236769430875929 2.72010079759261e-05 0.327267807896675 -18031.4500054821 -2.04486791551941 0.181957364112818 0.469020057376484 -20236.5404065701 0.403655283477928
"2630" "Loc_44214" 123.7944665 50.85 738 0.234891426614739 2.73933982361175e-05 0.33082000097367 -18080.7870110228 -2.0456176314662 0.181912552617084 0.472178969963477 -20292.1466904754 0.403655283477928
"2631" "Loc_44215" 125.2173914 50.85 739 0.248570970442569 3.53564116672589e-05 0.364045732389469 -16493.7771118871 -2.80740903832879 0.216799109849938 0.483611652773013 -18434.6225143836 0.454360634449056
"2632" "Loc_44216" 126.6403163 50.85 740 0.24653237056853 3.55511065567877e-05 0.366478480746731 -16529.4939170877 -2.87959166399092 0.218785484821567 0.486051755132367 -18478.7621801466 0.454360634449056
"2633" "Loc_44217" 128.0632412 50.85 741 0.25263230785492 3.40228009190227e-05 0.359040653003528 -16975.1022231577 -2.77351041265348 0.215069153712131 0.480697567692898 -18936.561606509 0.452021189983275
"2639" "Loc_44223" 136.6007906 50.85 742 0.217017088143464 2.92124805294025e-05 0.357273174220044 -18533.8262915797 -2.56522996227075 0.198465303472817 0.476610423135131 -20447.8903224499 0.403846366217551
"2640" "Loc_44224" 138.0237155 50.85 743 0.214574629440807 2.94666185974585e-05 0.360032706503965 -18573.9233352033 -2.62623598605182 0.200207394698073 0.473751733199444 -20397.1295814208 0.403846366217551
"2641" "Loc_44225" 139.4466404 50.85 744 0.212072115870072 2.97272050185273e-05 0.362731350650612 -18613.3032201289 -2.77440100714002 0.204508923685748 0.473896832285632 -20399.6994042926 0.403846366217551
"2648" "Loc_45038" -127.6744186 49.95 745 0.135071770921274 4.90294602825281e-05 0.645297995871021 -20876.9783684337 -3.50389021434735 0.234187983420701 0.55521704932062 -18768.0103895567 0.454404544205347
"2649" "Loc_45039" -126.2790698 49.95 746 0.155923535204575 4.90850031680509e-05 0.622160753245666 -20248.840089046 -3.21298819385973 0.229602508186098 0.539945423976403 -18414.1499057588 0.467039792671636
"2650" "Loc_45040" -124.8837209 49.95 747 0.192879782960768 5.13800382619932e-05 0.546600792512429 -17605.7746554807 -3.46931288544131 0.243594929418899 0.515430374700283 -16986.1717129713 0.499863517877394
"2651" "Loc_45041" -123.4883721 49.95 748 0.177031950663252 4.95738115291351e-05 0.591925202304489 -19178.9191135797 -3.12176858263511 0.230636807966439 0.543043431697063 -18124.5873537923 0.481049047520083
"2652" "Loc_45042" -122.0930233 49.95 749 0.1321079363336 5.94982248978668e-05 0.585697829232495 -15976.6987782687 -4.42202156578547 0.265168649311522 0.547905875447683 -15163.1984472273 0.497344590561648
"2653" "Loc_45043" -120.6976744 49.95 750 0.15575320904549 5.50530407814695e-05 0.631681320249528 -19043.480047421 -3.80604152649172 0.250456583451064 0.612304077014593 -18565.6689387357 0.490778133074125
"2654" "Loc_45044" -119.3023256 49.95 751 0.0920422114125111 5.04765857277597e-05 0.744038928239594 -23334.5790126157 -3.29027967531648 0.225083865131268 0.675698546455535 -21129.2551271611 0.42925263731234
"2655" "Loc_45045" -117.9069768 49.95 752 0.0715297664554582 4.3956159573553e-05 0.789083032958903 -26675.1555030813 -2.66197452828027 0.198414178402883 0.701716862976662 -23445.3892988646 0.381135722143576
"2656" "Loc_45046" -116.5116279 49.95 753 0.121431234721858 4.5360860337306e-05 0.744095380289915 -24842.4246175722 -2.54014021548484 0.202221990034783 0.654605444954236 -22047.8186160565 0.420858596206521
"2657" "Loc_45047" -115.1162791 49.95 754 0.068648712460572 4.30496476693859e-05 0.786153613249736 -26464.9852754257 -2.53823822806017 0.19333189267782 0.696005505161855 -23187.0116135264 0.372647307314943
"2658" "Loc_45048" -113.7209303 49.95 755 0.093526820047053 5.34913184831572e-05 0.724173714891903 -21393.4754293956 -3.71144076001108 0.238789076043526 0.694990082789226 -20456.2354024732 0.441226241987411
"2659" "Loc_45049" -112.3255814 49.95 756 0.083626955697382 5.24747662521131e-05 0.735362774612332 -21802.5506975757 -3.56509412372732 0.233019070059425 0.694444258778204 -20462.7366929852 0.429342561103576
"2660" "Loc_45050" -110.9302326 49.95 757 0.077051139965718 5.19973087950184e-05 0.739645180086094 -21880.1242229023 -3.54624326678417 0.23127847167145 0.70030561064567 -20568.7744797104 0.42202218921947
"2661" "Loc_45051" -109.5348837 49.95 758 0.0801435496267416 5.17837958353037e-05 0.73684794545011 -21780.5355491808 -3.55463501503267 0.231650436589169 0.706987056887348 -20778.885040974 0.42202218921947
"2662" "Loc_45052" -108.1395349 49.95 759 0.0777564928038493 5.12806744553938e-05 0.739568735566769 -21896.4959430466 -3.52921170078592 0.230225323205889 0.713874780107279 -21019.6658228346 0.417182965998374
"2663" "Loc_45053" -106.7441861 49.95 760 0.0860884572796644 5.13727119989254e-05 0.73007956053961 -21543.8774230208 -3.55268651779338 0.231900782146883 0.715316418298844 -21047.6306370059 0.42202218921947
"2664" "Loc_45054" -105.3488372 49.95 761 0.0889505918320559 5.11737950805099e-05 0.726098663061858 -21407.4406421972 -3.54269668436714 0.231786509959572 0.716918803559126 -21100.2322370445 0.42202218921947
"2665" "Loc_45055" -103.9534884 49.95 762 0.0862550496242361 5.06989172463584e-05 0.727982497677788 -21490.8636852946 -3.4985569973042 0.229855526525699 0.71871707924586 -21178.7276268028 0.417182965998374
"2666" "Loc_45056" -102.5581396 49.95 763 0.0889475903566003 5.05129587568906e-05 0.723338401793464 -21333.1053049994 -3.47568829397946 0.229390359607067 0.716856957048757 -21117.304011922 0.417182965998374
"2667" "Loc_45057" -101.1627907 49.95 764 0.101630086168689 5.15344085834053e-05 0.698897154134332 -20242.9376098198 -3.56893473883329 0.234231851998748 0.699908355567812 -20274.286516695 0.42935093940645
"2668" "Loc_45058" -99.76744187 49.95 765 0.13233147071892 5.43514387668215e-05 0.640213374064816 -17912.7825134121 -3.93977899616743 0.249619697520683 0.673454154329199 -18816.1737876565 0.460586764343375
"2669" "Loc_45059" -98.37209302 49.95 766 0.130847470597269 4.81931867088167e-05 0.691471973784417 -21239.7472589069 -3.128995720546 0.223245466790952 0.702259655300898 -21571.4189098743 0.430918719715236
"2670" "Loc_45060" -96.97674419 49.95 767 0.137454548127735 4.95105792277172e-05 0.665023454761949 -19978.939346724 -3.32811830739125 0.230632604113343 0.691690097129481 -20751.9975498624 0.44061716801234
"2671" "Loc_45061" -95.58139535 49.95 768 0.146301721994877 4.91618006923498e-05 0.649310909635936 -19616.7149269023 -3.33253952931996 0.231530202739817 0.688662203627044 -20725.8768798351 0.444057764808748
